Train_ID,Date,Cleaning_Type,Duration_Minutes,Cost,Staff_Assigned,Priority,Completion_Status,Quality_Score,Location,Shift,Notes
CR106,2024-11-28,Exterior_Wash,45,1287,2,Low,Completed,96.210616749039,Terminal_Station,Morning,Exterior Wash performed on CR106
CR106,2024-11-28,Interior_Deep_Clean,137,1563,2,Medium,In_Progress,92.96186162771829,Terminal_Station,Morning,Interior Deep Clean performed on CR106
CR106,2024-11-30,Graffiti_Removal,69,1719,2,Low,In_Progress,92.9299067835809,Depot_A,Morning,Graffiti Removal performed on CR106
CR106,2024-12-01,LED_Light_Clean,47,1438,6,Low,In_Progress,85.8457709158879,Depot_B,Morning,LED Light Clean performed on CR106
CR106,2024-12-01,Disinfection_Spray,39,957,3,Low,In_Progress,87.75614179780148,Depot_A,Morning,Disinfection Spray performed on CR106
CR106,2024-12-01,Graffiti_Removal,179,1730,2,Low,In_Progress,94.49556367160551,Depot_B,Evening,Graffiti Removal performed on CR106
CR106,2024-12-02,Floor_Deep_Clean,110,1596,4,Medium,Completed,86.75503066584966,Depot_B,Morning,Floor Deep Clean performed on CR106
CR106,2024-12-02,Exterior_Wash,60,912,2,Medium,In_Progress,91.37848195386114,Depot_A,Night,Exterior Wash performed on CR106
CR106,2024-12-03,Exterior_Wash,60,590,5,Medium,Completed,97.53730343814678,Depot_A,Night,Exterior Wash performed on CR106
CR106,2024-12-04,HVAC_Filter,90,689,2,Medium,In_Progress,94.92520778979215,Depot_B,Morning,HVAC Filter performed on CR106
CR106,2024-12-04,Exterior_Wash,72,1986,3,High,In_Progress,91.51043614749959,Terminal_Station,Morning,Exterior Wash performed on CR106
CR106,2024-12-11,Interior_Deep_Clean,120,1584,2,High,Scheduled,93.97733097287113,Depot_A,Night,Interior Deep Clean performed on CR106
CR106,2024-12-11,HVAC_Filter,82,1342,3,Low,Completed,89.67820043934455,Depot_B,Night,HVAC Filter performed on CR106
CR106,2024-12-11,Driver_Cabin_Detail,32,862,2,Medium,Completed,87.49929251983599,Depot_A,Morning,Driver Cabin Detail performed on CR106
CR106,2024-12-12,Driver_Cabin_Detail,42,1941,3,High,Completed,95.77089076975568,Terminal_Station,Evening,Driver Cabin Detail performed on CR106
CR106,2024-12-12,Exterior_Wash,50,954,2,Low,Scheduled,93.57124038998379,Depot_B,Evening,Exterior Wash performed on CR106
CR106,2024-12-12,LED_Light_Clean,60,1717,5,Medium,Scheduled,89.47394477565226,Depot_B,Night,LED Light Clean performed on CR106
CR106,2024-12-14,Graffiti_Removal,137,674,2,Medium,In_Progress,94.9140268809938,Depot_A,Morning,Graffiti Removal performed on CR106
CR106,2024-12-14,Exterior_Wash,63,1193,5,Low,In_Progress,87.36617358921615,Depot_B,Night,Exterior Wash performed on CR106
CR106,2024-12-16,LED_Light_Clean,54,667,6,Low,Scheduled,87.21172166994248,Depot_B,Evening,LED Light Clean performed on CR106
CR106,2024-12-16,HVAC_Filter,72,808,2,Low,Completed,86.38308300334516,Depot_B,Morning,HVAC Filter performed on CR106
CR106,2024-12-16,Graffiti_Removal,95,607,4,Low,Completed,93.16556023131498,Terminal_Station,Evening,Graffiti Removal performed on CR106
CR106,2024-12-18,Window_Polish,41,1057,6,High,In_Progress,97.44395186006248,Depot_B,Evening,Window Polish performed on CR106
CR106,2024-12-19,Interior_Deep_Clean,169,1240,5,Low,In_Progress,89.71760329580886,Terminal_Station,Evening,Interior Deep Clean performed on CR106
CR106,2024-12-19,Disinfection_Spray,26,1328,5,Medium,Completed,92.9614791501667,Depot_B,Evening,Disinfection Spray performed on CR106
CR106,2024-12-19,Driver_Cabin_Detail,35,911,3,High,Completed,88.62497348616681,Terminal_Station,Evening,Driver Cabin Detail performed on CR106
CR106,2024-12-21,Driver_Cabin_Detail,42,1239,2,Low,In_Progress,88.32015546808427,Depot_B,Evening,Driver Cabin Detail performed on CR106
CR106,2024-12-21,LED_Light_Clean,57,1772,4,Medium,Completed,87.5437980125271,Terminal_Station,Morning,LED Light Clean performed on CR106
CR106,2024-12-22,Seat_Sanitization,114,1289,5,High,Scheduled,91.57395625193735,Depot_A,Night,Seat Sanitization performed on CR106
CR106,2024-12-23,Seat_Sanitization,111,1007,3,Medium,Scheduled,97.19000964500428,Depot_B,Night,Seat Sanitization performed on CR106
CR106,2024-12-23,Driver_Cabin_Detail,43,1092,3,Medium,In_Progress,87.36580124319738,Depot_B,Morning,Driver Cabin Detail performed on CR106
CR106,2024-12-23,Disinfection_Spray,33,610,3,Low,Completed,96.48932818514,Depot_A,Evening,Disinfection Spray performed on CR106
CR106,2024-12-24,Exterior_Wash,62,597,6,High,Completed,85.3328509428407,Depot_B,Evening,Exterior Wash performed on CR106
CR106,2024-12-24,Interior_Deep_Clean,157,1392,5,High,In_Progress,86.87856539271964,Depot_B,Morning,Interior Deep Clean performed on CR106
CR106,2024-12-25,Exterior_Wash,50,1404,4,Low,Scheduled,93.65432196502528,Depot_A,Morning,Exterior Wash performed on CR106
CR106,2024-12-26,Driver_Cabin_Detail,45,846,2,Low,Scheduled,96.37938676299578,Depot_A,Morning,Driver Cabin Detail performed on CR106
CR106,2024-12-26,Disinfection_Spray,29,1872,4,Medium,Completed,87.01667971096467,Depot_A,Evening,Disinfection Spray performed on CR106
CR106,2024-12-26,Interior_Deep_Clean,175,807,5,Medium,Completed,86.26844927985505,Depot_B,Evening,Interior Deep Clean performed on CR106
CR106,2024-12-27,LED_Light_Clean,54,1043,2,High,In_Progress,86.97389490455257,Depot_A,Night,LED Light Clean performed on CR106
CR106,2024-12-27,Interior_Deep_Clean,123,1885,6,Medium,Completed,93.64336537761052,Terminal_Station,Morning,Interior Deep Clean performed on CR106
CR106,2024-12-27,Seat_Sanitization,90,594,4,Medium,Completed,96.86981693384165,Depot_A,Morning,Seat Sanitization performed on CR106
CR106,2024-12-28,Window_Polish,40,1724,4,High,Completed,94.37941743174528,Terminal_Station,Evening,Window Polish performed on CR106
CR106,2024-12-28,Seat_Sanitization,115,702,2,Low,In_Progress,94.74482738906266,Terminal_Station,Evening,Seat Sanitization performed on CR106
CR106,2024-12-29,Window_Polish,56,757,3,Low,In_Progress,92.52398197078402,Terminal_Station,Morning,Window Polish performed on CR106
CR106,2024-12-29,Exterior_Wash,51,1424,2,Low,Completed,88.77639371488495,Depot_B,Morning,Exterior Wash performed on CR106
CR106,2024-12-31,Driver_Cabin_Detail,32,908,6,High,In_Progress,86.00521238262232,Depot_A,Evening,Driver Cabin Detail performed on CR106
CR106,2025-01-01,HVAC_Filter,83,1656,2,High,Scheduled,90.5356357865034,Terminal_Station,Morning,HVAC Filter performed on CR106
CR106,2025-01-01,Window_Polish,57,766,3,High,Scheduled,93.53738665344163,Depot_A,Evening,Window Polish performed on CR106
CR106,2025-01-03,Graffiti_Removal,116,1767,6,High,Completed,97.85276196288565,Depot_A,Morning,Graffiti Removal performed on CR106
CR106,2025-01-06,Window_Polish,51,1079,2,High,In_Progress,87.94253121964019,Depot_B,Morning,Window Polish performed on CR106
CR106,2025-01-06,Seat_Sanitization,110,967,3,Medium,In_Progress,85.84618293433726,Terminal_Station,Morning,Seat Sanitization performed on CR106
CR106,2025-01-06,Driver_Cabin_Detail,39,1777,4,Low,In_Progress,94.26434157622785,Depot_A,Morning,Driver Cabin Detail performed on CR106
CR106,2025-01-07,Driver_Cabin_Detail,35,1226,5,Low,In_Progress,88.44644185746218,Depot_B,Morning,Driver Cabin Detail performed on CR106
CR106,2025-01-07,LED_Light_Clean,49,676,6,Medium,Scheduled,87.88938360812682,Depot_A,Night,LED Light Clean performed on CR106
CR106,2025-01-07,Disinfection_Spray,30,1593,5,Medium,Completed,93.42251952427281,Terminal_Station,Night,Disinfection Spray performed on CR106
CR106,2025-01-08,Window_Polish,49,1891,6,Low,Scheduled,90.56280778337766,Depot_A,Morning,Window Polish performed on CR106
CR106,2025-01-08,LED_Light_Clean,46,677,3,Low,In_Progress,86.30761269482096,Depot_B,Evening,LED Light Clean performed on CR106
CR106,2025-01-10,Driver_Cabin_Detail,32,633,5,High,Completed,90.84931422370589,Depot_B,Night,Driver Cabin Detail performed on CR106
CR106,2025-01-12,Interior_Deep_Clean,149,1085,4,High,Completed,87.09517320112623,Depot_A,Night,Interior Deep Clean performed on CR106
CR106,2025-01-12,Floor_Deep_Clean,111,552,3,High,Completed,91.57751504895816,Terminal_Station,Evening,Floor Deep Clean performed on CR106
CR106,2025-01-13,Window_Polish,53,1452,2,Medium,In_Progress,88.61911221741956,Depot_B,Evening,Window Polish performed on CR106
CR106,2025-01-15,Floor_Deep_Clean,82,1319,3,Medium,Completed,87.9094026894872,Terminal_Station,Evening,Floor Deep Clean performed on CR106
CR106,2025-01-16,Exterior_Wash,66,562,3,High,Scheduled,89.1656139246027,Depot_A,Night,Exterior Wash performed on CR106
CR106,2025-01-18,Seat_Sanitization,118,1470,5,Low,Scheduled,94.50092661066971,Terminal_Station,Night,Seat Sanitization performed on CR106
CR106,2025-01-18,Floor_Deep_Clean,77,949,4,High,Completed,86.87510804819854,Depot_A,Morning,Floor Deep Clean performed on CR106
CR106,2025-01-19,HVAC_Filter,70,1021,6,High,Completed,87.35472567490199,Depot_B,Night,HVAC Filter performed on CR106
CR106,2025-01-20,Graffiti_Removal,57,846,6,Medium,Scheduled,91.64840662589904,Terminal_Station,Morning,Graffiti Removal performed on CR106
CR106,2025-01-20,Exterior_Wash,64,1693,2,High,In_Progress,89.06221103157331,Depot_B,Morning,Exterior Wash performed on CR106
CR106,2025-01-20,LED_Light_Clean,48,676,4,Medium,In_Progress,95.07757036197222,Terminal_Station,Night,LED Light Clean performed on CR106
CR107,2024-01-04,HVAC_Filter,88,1560,5,Low,In_Progress,87.44396793698928,Depot_B,Night,HVAC Filter performed on CR107
CR107,2024-01-04,Floor_Deep_Clean,112,1121,2,Medium,Completed,97.49828576410192,Terminal_Station,Evening,Floor Deep Clean performed on CR107
CR107,2024-01-04,Interior_Deep_Clean,139,1027,6,Low,Completed,96.29036884984566,Depot_A,Evening,Interior Deep Clean performed on CR107
CR107,2024-01-05,HVAC_Filter,88,1727,5,High,Scheduled,85.33324981949364,Terminal_Station,Evening,HVAC Filter performed on CR107
CR107,2024-01-05,Disinfection_Spray,34,1423,6,High,Scheduled,92.26026963680414,Depot_A,Night,Disinfection Spray performed on CR107
CR107,2024-01-06,Driver_Cabin_Detail,37,1275,5,Medium,In_Progress,89.98225208854367,Depot_A,Evening,Driver Cabin Detail performed on CR107
CR107,2024-01-07,Interior_Deep_Clean,144,1469,3,Medium,In_Progress,89.85895632222618,Depot_A,Morning,Interior Deep Clean performed on CR107
CR107,2024-01-07,Floor_Deep_Clean,93,1613,2,Medium,Scheduled,90.65665313157515,Terminal_Station,Evening,Floor Deep Clean performed on CR107
CR107,2024-01-08,LED_Light_Clean,56,562,4,Low,Scheduled,90.95704505074363,Depot_A,Morning,LED Light Clean performed on CR107
CR107,2024-01-08,Graffiti_Removal,102,1384,2,Low,In_Progress,93.88695011611476,Depot_B,Night,Graffiti Removal performed on CR107
CR107,2024-01-08,Driver_Cabin_Detail,45,1079,6,High,Scheduled,92.24794429751692,Terminal_Station,Night,Driver Cabin Detail performed on CR107
CR107,2024-01-10,Seat_Sanitization,99,869,3,High,Scheduled,92.73871161935479,Depot_B,Morning,Seat Sanitization performed on CR107
CR107,2024-01-10,Floor_Deep_Clean,93,1450,3,Low,In_Progress,86.31374961039351,Depot_B,Evening,Floor Deep Clean performed on CR107
CR107,2024-01-10,Graffiti_Removal,63,1913,2,Medium,In_Progress,93.2979961434805,Depot_A,Evening,Graffiti Removal performed on CR107
CR107,2024-01-12,Disinfection_Spray,33,1993,5,High,Scheduled,93.26396075483595,Terminal_Station,Night,Disinfection Spray performed on CR107
CR107,2024-01-12,LED_Light_Clean,60,1011,4,Medium,In_Progress,85.75682433153703,Terminal_Station,Morning,LED Light Clean performed on CR107
CR107,2024-01-12,Exterior_Wash,70,1999,6,Medium,Completed,96.31760165003577,Depot_A,Evening,Exterior Wash performed on CR107
CR107,2024-01-15,HVAC_Filter,86,1509,6,Medium,In_Progress,94.4406835301022,Depot_A,Night,HVAC Filter performed on CR107
CR107,2024-01-15,Disinfection_Spray,22,1153,6,Medium,Scheduled,89.46800023036876,Depot_A,Evening,Disinfection Spray performed on CR107
CR107,2024-01-16,Graffiti_Removal,179,568,2,High,Scheduled,95.33677520865966,Terminal_Station,Night,Graffiti Removal performed on CR107
CR107,2024-01-17,Exterior_Wash,75,1441,4,Medium,Scheduled,85.0044630257355,Terminal_Station,Morning,Exterior Wash performed on CR107
CR107,2024-01-17,Driver_Cabin_Detail,40,1531,5,Low,Completed,88.32753097407578,Depot_A,Evening,Driver Cabin Detail performed on CR107
CR107,2024-01-19,Floor_Deep_Clean,62,1718,2,High,Completed,88.86990934763254,Terminal_Station,Morning,Floor Deep Clean performed on CR107
CR107,2024-01-19,Disinfection_Spray,30,1469,6,High,Scheduled,92.49852749455269,Depot_A,Morning,Disinfection Spray performed on CR107
CR107,2024-01-19,Window_Polish,51,895,3,High,Scheduled,90.8203659168028,Depot_A,Evening,Window Polish performed on CR107
CR107,2024-01-20,HVAC_Filter,67,1843,5,Low,Completed,96.43519847656785,Terminal_Station,Morning,HVAC Filter performed on CR107
CR107,2024-01-20,Disinfection_Spray,25,671,2,Low,Completed,96.19676534085988,Depot_A,Morning,Disinfection Spray performed on CR107
CR107,2024-01-20,Exterior_Wash,47,1993,5,Medium,In_Progress,91.42052778874923,Depot_B,Evening,Exterior Wash performed on CR107
CR107,2024-01-22,Interior_Deep_Clean,170,1728,5,Low,In_Progress,89.42483183961808,Depot_B,Evening,Interior Deep Clean performed on CR107
CR107,2024-01-22,HVAC_Filter,67,779,2,Low,In_Progress,97.05253210887169,Terminal_Station,Night,HVAC Filter performed on CR107
CR107,2024-01-23,Disinfection_Spray,39,1142,2,High,In_Progress,96.78067103223302,Depot_A,Night,Disinfection Spray performed on CR107
CR107,2024-01-23,Graffiti_Removal,101,1597,4,Medium,Completed,94.45514007410846,Depot_A,Evening,Graffiti Removal performed on CR107
CR107,2024-01-24,Seat_Sanitization,118,1560,2,High,Scheduled,95.47085881646309,Depot_A,Night,Seat Sanitization performed on CR107
CR107,2024-01-24,Exterior_Wash,70,1912,2,Medium,Completed,89.42813777071471,Depot_B,Morning,Exterior Wash performed on CR107
CR107,2024-01-24,Disinfection_Spray,34,897,5,Medium,Completed,86.48849619648352,Depot_B,Night,Disinfection Spray performed on CR107
CR107,2024-01-25,HVAC_Filter,78,1634,2,High,In_Progress,85.76895524473609,Depot_B,Evening,HVAC Filter performed on CR107
CR107,2024-01-26,Window_Polish,57,569,5,Low,Scheduled,87.53578462507517,Depot_A,Morning,Window Polish performed on CR107
CR107,2024-01-27,Interior_Deep_Clean,128,1645,6,Low,In_Progress,92.58278340113561,Depot_B,Night,Interior Deep Clean performed on CR107
CR107,2024-01-28,Graffiti_Removal,81,808,2,Medium,Scheduled,94.51331348905157,Depot_A,Evening,Graffiti Removal performed on CR107
CR107,2024-01-28,Window_Polish,34,811,2,High,Completed,93.87177956084673,Depot_A,Night,Window Polish performed on CR107
CR107,2024-01-29,Driver_Cabin_Detail,36,1454,5,High,Completed,89.99445120582682,Depot_A,Morning,Driver Cabin Detail performed on CR107
CR107,2024-01-29,HVAC_Filter,80,1812,4,Low,In_Progress,91.9593267468182,Depot_A,Morning,HVAC Filter performed on CR107
CR107,2024-01-29,Disinfection_Spray,36,1691,6,Low,Scheduled,92.6455834661176,Terminal_Station,Morning,Disinfection Spray performed on CR107
CR107,2024-01-30,HVAC_Filter,72,1623,4,Medium,In_Progress,93.58520629671253,Depot_B,Evening,HVAC Filter performed on CR107
CR107,2024-01-30,Graffiti_Removal,39,1441,6,Low,In_Progress,90.94055910080831,Terminal_Station,Night,Graffiti Removal performed on CR107
CR107,2024-01-31,Disinfection_Spray,24,806,5,High,In_Progress,93.65666622238675,Depot_A,Evening,Disinfection Spray performed on CR107
CR107,2024-01-31,Graffiti_Removal,176,1865,6,Low,Scheduled,96.35056490577848,Depot_B,Evening,Graffiti Removal performed on CR107
CR107,2024-01-31,Interior_Deep_Clean,145,1114,3,High,Scheduled,90.30708643447494,Depot_A,Night,Interior Deep Clean performed on CR107
CR107,2024-02-01,Window_Polish,56,1757,6,High,In_Progress,94.67813104296607,Depot_A,Evening,Window Polish performed on CR107
CR107,2024-02-01,Graffiti_Removal,132,1627,3,Medium,In_Progress,92.24792039868774,Depot_A,Morning,Graffiti Removal performed on CR107
CR107,2024-02-02,Exterior_Wash,54,828,6,High,Completed,87.21678216189713,Terminal_Station,Night,Exterior Wash performed on CR107
CR107,2024-02-04,HVAC_Filter,84,1544,3,High,Scheduled,95.96655833885087,Terminal_Station,Morning,HVAC Filter performed on CR107
CR107,2024-02-04,Graffiti_Removal,86,1427,6,Medium,Scheduled,89.31368363460975,Terminal_Station,Morning,Graffiti Removal performed on CR107
CR107,2024-02-04,Driver_Cabin_Detail,45,1158,4,High,In_Progress,85.13260675943609,Depot_B,Evening,Driver Cabin Detail performed on CR107
CR107,2024-02-06,Disinfection_Spray,23,586,4,High,Scheduled,92.5392560205424,Terminal_Station,Evening,Disinfection Spray performed on CR107
CR107,2024-02-06,Window_Polish,60,1923,3,Medium,Completed,96.10599397878335,Depot_A,Evening,Window Polish performed on CR107
CR107,2024-02-09,Interior_Deep_Clean,131,1464,4,Low,Completed,95.67160977166125,Depot_A,Evening,Interior Deep Clean performed on CR107
CR107,2024-02-09,Disinfection_Spray,39,886,2,Low,Scheduled,95.95198614395701,Depot_A,Night,Disinfection Spray performed on CR107
CR107,2024-02-10,Exterior_Wash,57,1513,6,Low,Scheduled,93.72571004148539,Terminal_Station,Morning,Exterior Wash performed on CR107
CR107,2024-02-10,Window_Polish,36,860,3,High,In_Progress,85.08982428942448,Depot_B,Night,Window Polish performed on CR107
CR107,2024-02-10,HVAC_Filter,69,1380,2,Low,In_Progress,87.55258077006883,Depot_B,Night,HVAC Filter performed on CR107
CR107,2024-02-11,Seat_Sanitization,106,602,2,Low,Completed,95.4708247654894,Depot_A,Morning,Seat Sanitization performed on CR107
CR107,2024-02-11,Floor_Deep_Clean,100,1874,6,Low,In_Progress,93.99971063843212,Depot_A,Night,Floor Deep Clean performed on CR107
CR107,2024-02-11,LED_Light_Clean,46,1088,5,High,Completed,95.744397816932,Depot_A,Evening,LED Light Clean performed on CR107
CR107,2024-02-12,Window_Polish,41,1702,4,Low,In_Progress,94.99701975491344,Depot_B,Morning,Window Polish performed on CR107
CR107,2024-02-13,Exterior_Wash,50,715,4,Medium,Scheduled,89.15224175922573,Terminal_Station,Evening,Exterior Wash performed on CR107
CR107,2024-02-13,Window_Polish,36,1232,2,Medium,Completed,86.65248006702501,Depot_B,Evening,Window Polish performed on CR107
CR107,2024-02-13,Graffiti_Removal,62,1919,4,High,Scheduled,88.99435738765634,Depot_A,Morning,Graffiti Removal performed on CR107
CR107,2024-02-14,Window_Polish,53,1971,4,High,Scheduled,88.8084443101075,Depot_A,Evening,Window Polish performed on CR107
CR107,2024-02-14,Graffiti_Removal,173,1978,2,High,Completed,93.0172702045882,Terminal_Station,Night,Graffiti Removal performed on CR107
CR107,2024-02-14,HVAC_Filter,76,1661,6,High,Completed,89.03735099958247,Terminal_Station,Morning,HVAC Filter performed on CR107
CR107,2024-02-16,Interior_Deep_Clean,161,1698,2,Medium,Completed,87.38828873616274,Depot_B,Night,Interior Deep Clean performed on CR107
CR107,2024-02-16,Disinfection_Spray,30,898,4,High,In_Progress,89.51886332668329,Depot_A,Night,Disinfection Spray performed on CR107
