Train_ID,Date,Bogie_Usage_Pct,BrakePad_Usage_Pct,HVAC_Usage_Pct,Motor_Usage_Pct,Average_Usage_Pct,Critical_Components,Priority,Recommendation,Balancing_Score,Age_Factor,Maintenance_Due,Notes
CR119,2024-06-10,33.4,29.3,25.0,25.9,28.4,,Low,Continue_Operation,71.6,0.44,False,Week 32 snapshot - 0 critical components
CR119,2024-06-03,26.4,38.3,36.3,34.6,33.9,,Low,Continue_Operation,66.1,0.42,False,Week 33 snapshot - 0 critical components
CR119,2024-05-27,27.2,27.1,34.2,37.8,31.6,,Low,Continue_Operation,68.4,0.4,False,Week 34 snapshot - 0 critical components
CR119,2024-05-20,27.5,36.7,20.4,25.6,27.5,,Low,Continue_Operation,72.5,0.38,False,Week 35 snapshot - 0 critical components
CR119,2024-05-13,20.2,23.5,24.9,26.2,23.7,,Low,Continue_Operation,76.3,0.36,False,Week 36 snapshot - 0 critical components
CR119,2024-05-06,16.7,17.6,13.7,23.6,17.9,,Low,Continue_Operation,82.1,0.35,False,Week 37 snapshot - 0 critical components
CR119,2024-04-29,35.6,24.9,29.2,26.1,28.9,,Low,Continue_Operation,71.1,0.33,False,Week 38 snapshot - 0 critical components
CR119,2024-04-22,28.7,19.5,16.6,30.9,23.9,,Low,Continue_Operation,76.1,0.31,False,Week 39 snapshot - 0 critical components
CR119,2024-04-15,27.1,18.8,24.6,35.4,26.5,,Low,Continue_Operation,73.5,0.29,False,Week 40 snapshot - 0 critical components
CR119,2024-04-08,37.7,19.5,16.1,35.2,27.1,,Low,Continue_Operation,72.9,0.27,False,Week 41 snapshot - 0 critical components
CR119,2024-04-01,24.3,29.9,31.2,19.7,26.3,,Low,Continue_Operation,73.7,0.25,False,Week 42 snapshot - 0 critical components
CR119,2024-03-25,20.4,23.7,25.3,36.2,26.4,,Low,Continue_Operation,73.6,0.23,False,Week 43 snapshot - 0 critical components
CR119,2024-03-18,32.4,35.1,31.2,20.4,29.8,,Low,Continue_Operation,70.2,0.21,False,Week 44 snapshot - 0 critical components
CR119,2024-03-11,33.1,16.5,31.9,21.6,25.8,,Low,Continue_Operation,74.2,0.19,False,Week 45 snapshot - 0 critical components
CR119,2024-03-04,15.2,34.1,20.5,27.7,24.4,,Low,Continue_Operation,75.6,0.17,False,Week 46 snapshot - 0 critical components
CR119,2024-02-26,27.6,21.8,15.9,27.8,23.3,,Low,Continue_Operation,76.7,0.15,False,Week 47 snapshot - 0 critical components
CR119,2024-02-19,26.1,19.4,27.1,23.1,23.9,,Low,Continue_Operation,76.1,0.13,False,Week 48 snapshot - 0 critical components
CR119,2024-02-12,32.7,26.4,29.3,33.3,30.4,,Low,Continue_Operation,69.6,0.12,False,Week 49 snapshot - 0 critical components
CR119,2024-02-05,11.7,29.8,13.2,22.5,19.3,,Low,Continue_Operation,80.7,0.1,False,Week 50 snapshot - 0 critical components
CR119,2024-01-29,28.7,15.2,15.9,29.1,22.2,,Low,Continue_Operation,77.8,0.08,False,Week 51 snapshot - 0 critical components
CR119,2024-01-22,17.9,18.5,9.1,38.5,21.0,,Low,Continue_Operation,79.0,0.06,False,Week 52 snapshot - 0 critical components
CR120,2025-01-20,46.1,34.7,21.3,44.3,36.6,,Low,Continue_Operation,63.4,1.05,False,Week 0 snapshot - 0 critical components
CR120,2025-01-13,33.7,43.5,26.4,45.2,37.2,,Low,Continue_Operation,62.8,1.04,False,Week 1 snapshot - 0 critical components
CR120,2025-01-06,34.7,42.3,27.0,38.0,35.5,,Low,Continue_Operation,64.5,1.02,False,Week 2 snapshot - 0 critical components
CR120,2024-12-30,33.5,40.8,40.5,48.7,40.9,,Medium,Monitor_Closely,59.1,1.0,False,Week 3 snapshot - 0 critical components
CR120,2024-12-23,36.9,46.0,19.9,51.6,38.6,,Low,Continue_Operation,61.4,0.98,False,Week 4 snapshot - 0 critical components
CR120,2024-12-16,37.6,34.6,30.1,32.0,33.6,,Low,Continue_Operation,66.4,0.96,False,Week 5 snapshot - 0 critical components
CR120,2024-12-09,39.0,39.4,33.7,50.3,40.6,,Medium,Monitor_Closely,59.4,0.94,False,Week 6 snapshot - 0 critical components
CR120,2024-12-02,40.7,43.3,21.5,51.7,39.3,,Low,Continue_Operation,60.7,0.92,False,Week 7 snapshot - 0 critical components
CR120,2024-11-25,46.1,41.6,23.7,50.9,40.6,,Medium,Monitor_Closely,59.4,0.9,False,Week 8 snapshot - 0 critical components
CR120,2024-11-18,25.0,44.9,31.8,40.0,35.4,,Low,Continue_Operation,64.6,0.88,False,Week 9 snapshot - 0 critical components
CR120,2024-11-11,45.1,34.5,42.4,36.2,39.6,,Low,Continue_Operation,60.4,0.86,False,Week 10 snapshot - 0 critical components
CR120,2024-11-04,37.7,30.2,29.6,42.0,34.9,,Low,Continue_Operation,65.1,0.84,False,Week 11 snapshot - 0 critical components
CR120,2024-10-28,35.9,37.6,31.5,39.2,36.1,,Low,Continue_Operation,63.9,0.82,False,Week 12 snapshot - 0 critical components
CR120,2024-10-21,29.7,25.2,18.8,48.7,30.6,,Low,Continue_Operation,69.4,0.81,False,Week 13 snapshot - 0 critical components
CR120,2024-10-14,33.4,29.1,23.5,27.3,28.3,,Low,Continue_Operation,71.7,0.79,False,Week 14 snapshot - 0 critical components
CR120,2024-10-07,38.8,41.7,34.1,36.3,37.7,,Low,Continue_Operation,62.3,0.77,False,Week 15 snapshot - 0 critical components
CR120,2024-09-30,44.0,41.5,34.4,51.0,42.7,,Medium,Monitor_Closely,57.3,0.75,False,Week 16 snapshot - 0 critical components
CR120,2024-09-23,25.8,28.7,25.5,50.9,32.7,,Low,Continue_Operation,67.3,0.73,False,Week 17 snapshot - 0 critical components
CR120,2024-09-16,34.7,31.3,16.0,30.0,28.0,,Low,Continue_Operation,72.0,0.71,False,Week 18 snapshot - 0 critical components
CR120,2024-09-09,27.6,24.7,37.2,34.0,30.9,,Low,Continue_Operation,69.1,0.69,False,Week 19 snapshot - 0 critical components
CR120,2024-09-02,23.8,37.7,16.8,43.6,30.5,,Low,Continue_Operation,69.5,0.67,False,Week 20 snapshot - 0 critical components
CR120,2024-08-26,33.0,29.9,23.0,25.5,27.9,,Low,Continue_Operation,72.1,0.65,False,Week 21 snapshot - 0 critical components
CR120,2024-08-19,37.2,22.7,34.4,35.4,32.4,,Low,Continue_Operation,67.6,0.63,False,Week 22 snapshot - 0 critical components
CR120,2024-08-12,31.6,36.1,21.8,48.2,34.4,,Low,Continue_Operation,65.6,0.61,False,Week 23 snapshot - 0 critical components
CR120,2024-08-05,43.2,27.7,27.6,44.1,35.7,,Low,Continue_Operation,64.3,0.59,False,Week 24 snapshot - 0 critical components
CR120,2024-07-29,27.3,23.1,29.0,37.9,29.3,,Low,Continue_Operation,70.7,0.58,False,Week 25 snapshot - 0 critical components
CR120,2024-07-22,30.1,34.1,35.6,33.1,33.2,,Low,Continue_Operation,66.8,0.56,False,Week 26 snapshot - 0 critical components
CR120,2024-07-15,33.7,33.9,37.3,31.3,34.1,,Low,Continue_Operation,65.9,0.54,False,Week 27 snapshot - 0 critical components
CR120,2024-07-08,24.2,26.9,29.6,27.9,27.2,,Low,Continue_Operation,72.8,0.52,False,Week 28 snapshot - 0 critical components
CR120,2024-07-01,17.6,28.9,36.1,41.8,31.1,,Low,Continue_Operation,68.9,0.5,False,Week 29 snapshot - 0 critical components
CR120,2024-06-24,34.7,36.7,24.4,32.4,32.0,,Low,Continue_Operation,68.0,0.48,False,Week 30 snapshot - 0 critical components
CR120,2024-06-17,41.4,31.7,23.5,30.8,31.8,,Low,Continue_Operation,68.2,0.46,False,Week 31 snapshot - 0 critical components
CR120,2024-06-10,38.9,19.2,14.8,29.7,25.6,,Low,Continue_Operation,74.4,0.44,False,Week 32 snapshot - 0 critical components
CR120,2024-06-03,18.2,32.9,33.9,26.5,27.9,,Low,Continue_Operation,72.1,0.42,False,Week 33 snapshot - 0 critical components
CR120,2024-05-27,17.5,29.6,19.5,42.7,27.3,,Low,Continue_Operation,72.7,0.4,False,Week 34 snapshot - 0 critical components
CR120,2024-05-20,38.8,35.7,11.7,41.7,32.0,,Low,Continue_Operation,68.0,0.38,False,Week 35 snapshot - 0 critical components
CR120,2024-05-13,31.1,22.0,34.0,35.7,30.7,,Low,Continue_Operation,69.3,0.36,False,Week 36 snapshot - 0 critical components
CR120,2024-05-06,39.0,21.5,26.4,32.1,29.8,,Low,Continue_Operation,70.2,0.35,False,Week 37 snapshot - 0 critical components
CR120,2024-04-29,25.3,19.7,33.3,42.6,30.2,,Low,Continue_Operation,69.8,0.33,False,Week 38 snapshot - 0 critical components
CR120,2024-04-22,33.1,20.8,29.0,32.7,28.9,,Low,Continue_Operation,71.1,0.31,False,Week 39 snapshot - 0 critical components
CR120,2024-04-15,29.4,28.2,20.2,21.1,24.7,,Low,Continue_Operation,75.3,0.29,False,Week 40 snapshot - 0 critical components
CR120,2024-04-08,25.6,30.0,11.3,33.1,25.0,,Low,Continue_Operation,75.0,0.27,False,Week 41 snapshot - 0 critical components
CR120,2024-04-01,36.3,16.8,33.0,27.2,28.4,,Low,Continue_Operation,71.6,0.25,False,Week 42 snapshot - 0 critical components
CR120,2024-03-25,17.2,16.6,13.2,32.3,19.8,,Low,Continue_Operation,80.2,0.23,False,Week 43 snapshot - 0 critical components
CR120,2024-03-18,29.3,23.4,9.4,23.3,21.3,,Low,Continue_Operation,78.7,0.21,False,Week 44 snapshot - 0 critical components
CR120,2024-03-11,15.5,14.9,7.9,28.6,16.7,,Low,Continue_Operation,83.3,0.19,False,Week 45 snapshot - 0 critical components
CR120,2024-03-04,36.5,30.0,24.5,42.6,33.4,,Low,Continue_Operation,66.6,0.17,False,Week 46 snapshot - 0 critical components
CR120,2024-02-26,23.9,22.0,10.5,28.2,21.2,,Low,Continue_Operation,78.8,0.15,False,Week 47 snapshot - 0 critical components
CR120,2024-02-19,34.6,31.8,10.4,31.5,27.1,,Low,Continue_Operation,72.9,0.13,False,Week 48 snapshot - 0 critical components
CR120,2024-02-12,27.7,19.4,19.0,27.3,23.3,,Low,Continue_Operation,76.7,0.12,False,Week 49 snapshot - 0 critical components
CR120,2024-02-05,26.4,14.1,28.1,37.9,26.6,,Low,Continue_Operation,73.4,0.1,False,Week 50 snapshot - 0 critical components
CR120,2024-01-29,29.8,22.7,25.1,28.2,26.4,,Low,Continue_Operation,73.6,0.08,False,Week 51 snapshot - 0 critical components
CR120,2024-01-22,28.1,15.7,21.9,24.3,22.5,,Low,Continue_Operation,77.5,0.06,False,Week 52 snapshot - 0 critical components
CR121,2025-01-20,28.0,42.9,29.2,53.5,38.4,,Low,Continue_Operation,61.6,1.05,False,Week 0 snapshot - 0 critical components
CR121,2025-01-13,40.0,29.5,22.0,40.1,32.9,,Low,Continue_Operation,67.1,1.04,False,Week 1 snapshot - 0 critical components
CR121,2025-01-06,39.8,32.7,26.2,53.1,37.9,,Low,Continue_Operation,62.1,1.02,False,Week 2 snapshot - 0 critical components
CR121,2024-12-30,29.0,43.1,29.9,31.6,33.4,,Low,Continue_Operation,66.6,1.0,False,Week 3 snapshot - 0 critical components
CR121,2024-12-23,34.4,43.2,44.2,52.9,43.7,,Medium,Monitor_Closely,56.3,0.98,False,Week 4 snapshot - 0 critical components
CR121,2024-12-16,28.6,28.6,29.1,44.1,32.6,,Low,Continue_Operation,67.4,0.96,False,Week 5 snapshot - 0 critical components
CR121,2024-12-09,27.2,41.3,23.2,33.7,31.3,,Low,Continue_Operation,68.7,0.94,False,Week 6 snapshot - 0 critical components
CR121,2024-12-02,47.0,28.7,30.6,44.0,37.6,,Low,Continue_Operation,62.4,0.92,False,Week 7 snapshot - 0 critical components
CR121,2024-11-25,38.8,31.3,35.9,31.2,34.3,,Low,Continue_Operation,65.7,0.9,False,Week 8 snapshot - 0 critical components
CR121,2024-11-18,29.0,37.3,37.4,39.3,35.8,,Low,Continue_Operation,64.2,0.88,False,Week 9 snapshot - 0 critical components
CR121,2024-11-11,35.5,44.9,24.3,42.4,36.8,,Low,Continue_Operation,63.2,0.86,False,Week 10 snapshot - 0 critical components
CR121,2024-11-04,33.3,31.3,24.9,45.8,33.8,,Low,Continue_Operation,66.2,0.84,False,Week 11 snapshot - 0 critical components
CR121,2024-10-28,33.8,32.6,20.5,37.2,31.0,,Low,Continue_Operation,69.0,0.82,False,Week 12 snapshot - 0 critical components
CR121,2024-10-21,33.8,42.1,36.5,47.8,40.0,,Medium,Monitor_Closely,60.0,0.81,False,Week 13 snapshot - 0 critical components
CR121,2024-10-14,43.2,41.4,40.1,32.4,39.3,,Low,Continue_Operation,60.7,0.79,False,Week 14 snapshot - 0 critical components
CR121,2024-10-07,44.7,42.1,37.5,41.9,41.6,,Medium,Monitor_Closely,58.4,0.77,False,Week 15 snapshot - 0 critical components
CR121,2024-09-30,46.0,31.0,31.5,38.2,36.7,,Low,Continue_Operation,63.3,0.75,False,Week 16 snapshot - 0 critical components
CR121,2024-09-23,30.0,28.0,21.4,33.4,28.2,,Low,Continue_Operation,71.8,0.73,False,Week 17 snapshot - 0 critical components
CR121,2024-09-16,23.5,42.1,40.2,32.4,34.5,,Low,Continue_Operation,65.5,0.71,False,Week 18 snapshot - 0 critical components
CR121,2024-09-09,25.8,39.1,38.8,27.2,32.7,,Low,Continue_Operation,67.3,0.69,False,Week 19 snapshot - 0 critical components
CR121,2024-09-02,35.7,32.1,22.8,49.1,34.9,,Low,Continue_Operation,65.1,0.67,False,Week 20 snapshot - 0 critical components
CR121,2024-08-26,34.9,29.9,35.4,46.5,36.7,,Low,Continue_Operation,63.3,0.65,False,Week 21 snapshot - 0 critical components
CR121,2024-08-19,27.9,38.6,29.5,46.3,35.6,,Low,Continue_Operation,64.4,0.63,False,Week 22 snapshot - 0 critical components
CR121,2024-08-12,37.4,30.8,26.7,47.4,35.6,,Low,Continue_Operation,64.4,0.61,False,Week 23 snapshot - 0 critical components
CR121,2024-08-05,31.1,24.3,23.8,44.2,30.9,,Low,Continue_Operation,69.1,0.59,False,Week 24 snapshot - 0 critical components
CR121,2024-07-29,24.8,36.2,28.4,31.5,30.2,,Low,Continue_Operation,69.8,0.58,False,Week 25 snapshot - 0 critical components
CR121,2024-07-22,32.2,35.4,36.5,41.6,36.5,,Low,Continue_Operation,63.5,0.56,False,Week 26 snapshot - 0 critical components
CR121,2024-07-15,28.1,37.5,36.2,34.6,34.1,,Low,Continue_Operation,65.9,0.54,False,Week 27 snapshot - 0 critical components
CR121,2024-07-08,38.7,23.2,34.2,24.5,30.1,,Low,Continue_Operation,69.9,0.52,False,Week 28 snapshot - 0 critical components
CR121,2024-07-01,32.9,20.6,23.8,34.7,28.0,,Low,Continue_Operation,72.0,0.5,False,Week 29 snapshot - 0 critical components
CR121,2024-06-24,28.0,34.5,21.5,29.8,28.4,,Low,Continue_Operation,71.6,0.48,False,Week 30 snapshot - 0 critical components
CR121,2024-06-17,18.1,30.4,36.8,26.5,28.0,,Low,Continue_Operation,72.0,0.46,False,Week 31 snapshot - 0 critical components
CR121,2024-06-10,41.6,21.0,21.5,42.6,31.7,,Low,Continue_Operation,68.3,0.44,False,Week 32 snapshot - 0 critical components
CR121,2024-06-03,39.4,27.5,17.8,22.4,26.8,,Low,Continue_Operation,73.2,0.42,False,Week 33 snapshot - 0 critical components
CR121,2024-05-27,27.6,33.2,16.2,27.9,26.2,,Low,Continue_Operation,73.8,0.4,False,Week 34 snapshot - 0 critical components
CR121,2024-05-20,27.7,34.2,24.7,30.8,29.4,,Low,Continue_Operation,70.6,0.38,False,Week 35 snapshot - 0 critical components
CR121,2024-05-13,24.9,33.2,16.2,23.3,24.4,,Low,Continue_Operation,75.6,0.36,False,Week 36 snapshot - 0 critical components
CR121,2024-05-06,18.5,31.2,34.9,31.6,29.0,,Low,Continue_Operation,71.0,0.35,False,Week 37 snapshot - 0 critical components
CR121,2024-04-29,19.9,27.8,31.3,41.1,30.0,,Low,Continue_Operation,70.0,0.33,False,Week 38 snapshot - 0 critical components
CR121,2024-04-22,19.8,18.7,15.8,35.4,22.4,,Low,Continue_Operation,77.6,0.31,False,Week 39 snapshot - 0 critical components
CR121,2024-04-15,30.3,22.0,9.6,35.3,24.3,,Low,Continue_Operation,75.7,0.29,False,Week 40 snapshot - 0 critical components
CR121,2024-04-08,34.8,24.4,28.6,22.7,27.6,,Low,Continue_Operation,72.4,0.27,False,Week 41 snapshot - 0 critical components
CR121,2024-04-01,27.4,15.7,10.4,40.5,23.5,,Low,Continue_Operation,76.5,0.25,False,Week 42 snapshot - 0 critical components
CR121,2024-03-25,35.2,16.8,18.4,30.0,25.1,,Low,Continue_Operation,74.9,0.23,False,Week 43 snapshot - 0 critical components
CR121,2024-03-18,29.2,22.4,19.0,32.7,25.8,,Low,Continue_Operation,74.2,0.21,False,Week 44 snapshot - 0 critical components
CR121,2024-03-11,25.1,30.3,21.3,30.1,26.7,,Low,Continue_Operation,73.3,0.19,False,Week 45 snapshot - 0 critical components
CR121,2024-03-04,33.1,27.9,22.4,36.0,29.8,,Low,Continue_Operation,70.2,0.17,False,Week 46 snapshot - 0 critical components
CR121,2024-02-26,17.9,23.6,23.5,18.1,20.8,,Low,Continue_Operation,79.2,0.15,False,Week 47 snapshot - 0 critical components
CR121,2024-02-19,27.1,27.9,30.2,29.4,28.6,,Low,Continue_Operation,71.4,0.13,False,Week 48 snapshot - 0 critical components
CR121,2024-02-12,13.2,25.8,28.5,26.2,23.4,,Low,Continue_Operation,76.6,0.12,False,Week 49 snapshot - 0 critical components
CR121,2024-02-05,28.5,31.8,30.4,31.6,30.5,,Low,Continue_Operation,69.5,0.1,False,Week 50 snapshot - 0 critical components
CR121,2024-01-29,26.7,23.6,24.8,29.8,26.2,,Low,Continue_Operation,73.8,0.08,False,Week 51 snapshot - 0 critical components
CR121,2024-01-22,29.5,16.7,14.3,31.7,23.1,,Low,Continue_Operation,76.9,0.06,False,Week 52 snapshot - 0 critical components
CR122,2025-01-20,35.1,40.2,37.0,40.6,38.2,,Low,Continue_Operation,61.8,1.05,False,Week 0 snapshot - 0 critical components
CR122,2025-01-13,40.7,29.9,36.9,32.4,35.0,,Low,Continue_Operation,65.0,1.04,False,Week 1 snapshot - 0 critical components
CR122,2025-01-06,37.9,41.4,34.8,47.1,40.3,,Medium,Monitor_Closely,59.7,1.02,False,Week 2 snapshot - 0 critical components
CR122,2024-12-30,43.7,42.3,37.9,49.4,43.3,,Medium,Monitor_Closely,56.7,1.0,False,Week 3 snapshot - 0 critical components
CR122,2024-12-23,34.0,32.9,32.2,43.2,35.6,,Low,Continue_Operation,64.4,0.98,False,Week 4 snapshot - 0 critical components
CR122,2024-12-16,36.9,40.7,30.1,47.2,38.7,,Low,Continue_Operation,61.3,0.96,False,Week 5 snapshot - 0 critical components
CR122,2024-12-09,24.8,32.1,41.0,40.5,34.6,,Low,Continue_Operation,65.4,0.94,False,Week 6 snapshot - 0 critical components
CR122,2024-12-02,41.1,31.0,18.8,53.0,36.0,,Low,Continue_Operation,64.0,0.92,False,Week 7 snapshot - 0 critical components
CR122,2024-11-25,29.2,42.1,37.0,37.3,36.4,,Low,Continue_Operation,63.6,0.9,False,Week 8 snapshot - 0 critical components
CR122,2024-11-18,31.9,36.5,26.1,31.2,31.4,,Low,Continue_Operation,68.6,0.88,False,Week 9 snapshot - 0 critical components
CR122,2024-11-11,27.7,26.5,34.8,49.8,34.7,,Low,Continue_Operation,65.3,0.86,False,Week 10 snapshot - 0 critical components
CR122,2024-11-04,45.0,41.7,41.1,38.5,41.5,,Medium,Monitor_Closely,58.5,0.84,False,Week 11 snapshot - 0 critical components
CR122,2024-10-28,28.6,36.3,33.1,43.6,35.4,,Low,Continue_Operation,64.6,0.82,False,Week 12 snapshot - 0 critical components
CR122,2024-10-21,28.4,32.2,32.3,37.4,32.6,,Low,Continue_Operation,67.4,0.81,False,Week 13 snapshot - 0 critical components
CR122,2024-10-14,35.3,39.8,30.3,46.1,37.9,,Low,Continue_Operation,62.1,0.79,False,Week 14 snapshot - 0 critical components
CR122,2024-10-07,34.0,30.1,24.8,44.9,33.5,,Low,Continue_Operation,66.5,0.77,False,Week 15 snapshot - 0 critical components
CR122,2024-09-30,29.8,35.7,23.0,43.6,33.0,,Low,Continue_Operation,67.0,0.75,False,Week 16 snapshot - 0 critical components
CR122,2024-09-23,35.1,34.5,32.4,31.0,33.3,,Low,Continue_Operation,66.7,0.73,False,Week 17 snapshot - 0 critical components
CR122,2024-09-16,26.0,31.1,15.8,34.1,26.8,,Low,Continue_Operation,73.2,0.71,False,Week 18 snapshot - 0 critical components
CR122,2024-09-09,39.0,35.0,21.2,35.2,32.6,,Low,Continue_Operation,67.4,0.69,False,Week 19 snapshot - 0 critical components
CR122,2024-09-02,34.4,38.0,31.4,49.3,38.3,,Low,Continue_Operation,61.7,0.67,False,Week 20 snapshot - 0 critical components
CR122,2024-08-26,22.9,37.2,30.0,45.0,33.8,,Low,Continue_Operation,66.2,0.65,False,Week 21 snapshot - 0 critical components
CR122,2024-08-19,36.3,36.2,14.7,49.0,34.1,,Low,Continue_Operation,65.9,0.63,False,Week 22 snapshot - 0 critical components
CR122,2024-08-12,31.9,40.2,32.7,26.7,32.9,,Low,Continue_Operation,67.1,0.61,False,Week 23 snapshot - 0 critical components
CR122,2024-08-05,41.4,31.0,16.5,26.1,28.7,,Low,Continue_Operation,71.3,0.59,False,Week 24 snapshot - 0 critical components
CR122,2024-07-29,24.7,37.2,36.6,23.9,30.6,,Low,Continue_Operation,69.4,0.58,False,Week 25 snapshot - 0 critical components
CR122,2024-07-22,25.9,33.8,35.3,40.8,34.0,,Low,Continue_Operation,66.0,0.56,False,Week 26 snapshot - 0 critical components
CR122,2024-07-15,38.6,35.2,30.6,38.0,35.6,,Low,Continue_Operation,64.4,0.54,False,Week 27 snapshot - 0 critical components
CR122,2024-07-08,33.2,34.7,18.0,47.1,33.2,,Low,Continue_Operation,66.8,0.52,False,Week 28 snapshot - 0 critical components
CR122,2024-07-01,41.3,28.7,34.7,31.2,34.0,,Low,Continue_Operation,66.0,0.5,False,Week 29 snapshot - 0 critical components
CR122,2024-06-24,41.8,24.3,21.9,27.8,29.0,,Low,Continue_Operation,71.0,0.48,False,Week 30 snapshot - 0 critical components
CR122,2024-06-17,35.7,33.2,15.0,38.8,30.7,,Low,Continue_Operation,69.3,0.46,False,Week 31 snapshot - 0 critical components
CR122,2024-06-10,38.4,21.2,26.1,39.7,31.3,,Low,Continue_Operation,68.7,0.44,False,Week 32 snapshot - 0 critical components
CR122,2024-06-03,27.0,19.5,22.5,35.9,26.2,,Low,Continue_Operation,73.8,0.42,False,Week 33 snapshot - 0 critical components
CR122,2024-05-27,23.0,30.8,28.0,38.7,30.1,,Low,Continue_Operation,69.9,0.4,False,Week 34 snapshot - 0 critical components
CR122,2024-05-20,26.8,25.1,21.9,25.8,24.9,,Low,Continue_Operation,75.1,0.38,False,Week 35 snapshot - 0 critical components
CR122,2024-05-13,26.6,21.8,32.5,35.5,29.1,,Low,Continue_Operation,70.9,0.36,False,Week 36 snapshot - 0 critical components
CR122,2024-05-06,29.8,19.6,28.9,20.3,24.7,,Low,Continue_Operation,75.3,0.35,False,Week 37 snapshot - 0 critical components
CR122,2024-04-29,38.5,20.7,21.9,40.9,30.5,,Low,Continue_Operation,69.5,0.33,False,Week 38 snapshot - 0 critical components
CR122,2024-04-22,32.0,25.4,20.6,33.1,27.7,,Low,Continue_Operation,72.3,0.31,False,Week 39 snapshot - 0 critical components
CR122,2024-04-15,14.7,34.9,16.4,19.5,21.4,,Low,Continue_Operation,78.6,0.29,False,Week 40 snapshot - 0 critical components
CR122,2024-04-08,20.1,35.9,27.7,25.2,27.2,,Low,Continue_Operation,72.8,0.27,False,Week 41 snapshot - 0 critical components
CR122,2024-04-01,25.1,23.8,31.3,28.5,27.2,,Low,Continue_Operation,72.8,0.25,False,Week 42 snapshot - 0 critical components
CR122,2024-03-25,33.9,29.7,24.2,25.9,28.4,,Low,Continue_Operation,71.6,0.23,False,Week 43 snapshot - 0 critical components
CR122,2024-03-18,25.8,15.9,31.4,35.7,27.2,,Low,Continue_Operation,72.8,0.21,False,Week 44 snapshot - 0 critical components
CR122,2024-03-11,18.4,16.5,29.9,33.5,24.6,,Low,Continue_Operation,75.4,0.19,False,Week 45 snapshot - 0 critical components
CR122,2024-03-04,30.5,25.5,15.0,30.4,25.3,,Low,Continue_Operation,74.7,0.17,False,Week 46 snapshot - 0 critical components
CR122,2024-02-26,24.5,27.9,22.4,31.4,26.6,,Low,Continue_Operation,73.4,0.15,False,Week 47 snapshot - 0 critical components
CR122,2024-02-19,17.8,30.7,24.1,37.7,27.6,,Low,Continue_Operation,72.4,0.13,False,Week 48 snapshot - 0 critical components
CR122,2024-02-12,13.3,29.4,27.6,33.3,25.9,,Low,Continue_Operation,74.1,0.12,False,Week 49 snapshot - 0 critical components
CR122,2024-02-05,29.0,14.0,9.8,36.9,22.4,,Low,Continue_Operation,77.6,0.1,False,Week 50 snapshot - 0 critical components
CR122,2024-01-29,20.7,18.7,25.9,28.6,23.5,,Low,Continue_Operation,76.5,0.08,False,Week 51 snapshot - 0 critical components
CR122,2024-01-22,22.5,22.3,13.0,38.6,24.1,,Low,Continue_Operation,75.9,0.06,False,Week 52 snapshot - 0 critical components
CR123,2025-01-20,30.8,47.6,37.4,36.8,38.1,,Low,Continue_Operation,61.9,1.05,False,Week 0 snapshot - 0 critical components
CR123,2025-01-13,32.2,35.9,41.7,51.9,40.4,,Medium,Monitor_Closely,59.6,1.04,False,Week 1 snapshot - 0 critical components
CR123,2025-01-06,26.0,41.4,25.7,49.2,35.6,,Low,Continue_Operation,64.4,1.02,False,Week 2 snapshot - 0 critical components
CR123,2024-12-30,42.9,29.1,24.8,51.1,37.0,,Low,Continue_Operation,63.0,1.0,False,Week 3 snapshot - 0 critical components
CR123,2024-12-23,43.4,45.7,30.0,34.5,38.4,,Low,Continue_Operation,61.6,0.98,False,Week 4 snapshot - 0 critical components
CR123,2024-12-16,32.4,41.3,22.5,37.8,33.5,,Low,Continue_Operation,66.5,0.96,False,Week 5 snapshot - 0 critical components
CR123,2024-12-09,42.5,43.1,34.7,31.3,37.9,,Low,Continue_Operation,62.1,0.94,False,Week 6 snapshot - 0 critical components
CR123,2024-12-02,45.1,32.1,37.9,47.6,40.7,,Medium,Monitor_Closely,59.3,0.92,False,Week 7 snapshot - 0 critical components
CR123,2024-11-25,45.5,39.3,29.1,39.0,38.2,,Low,Continue_Operation,61.8,0.9,False,Week 8 snapshot - 0 critical components
CR123,2024-11-18,40.6,38.4,34.7,46.5,40.0,,Medium,Monitor_Closely,60.0,0.88,False,Week 9 snapshot - 0 critical components
CR123,2024-11-11,27.1,39.2,35.1,48.9,37.6,,Low,Continue_Operation,62.4,0.86,False,Week 10 snapshot - 0 critical components
CR123,2024-11-04,32.7,25.9,31.6,32.6,30.7,,Low,Continue_Operation,69.3,0.84,False,Week 11 snapshot - 0 critical components
CR123,2024-10-28,45.1,36.6,40.8,48.6,42.8,,Medium,Monitor_Closely,57.2,0.82,False,Week 12 snapshot - 0 critical components
CR123,2024-10-21,33.1,28.8,40.4,34.6,34.2,,Low,Continue_Operation,65.8,0.81,False,Week 13 snapshot - 0 critical components
CR123,2024-10-14,38.8,30.4,39.2,28.9,34.3,,Low,Continue_Operation,65.7,0.79,False,Week 14 snapshot - 0 critical components
CR123,2024-10-07,24.7,34.6,23.7,38.1,30.3,,Low,Continue_Operation,69.7,0.77,False,Week 15 snapshot - 0 critical components
CR123,2024-09-30,30.1,38.2,20.8,30.4,29.9,,Low,Continue_Operation,70.1,0.75,False,Week 16 snapshot - 0 critical components
